# conv1 output: 24x24x6
# Format: channel, y, x, value
4, 9, 17, 0
4, 9, 18, 0
4, 9, 19, 0
4, 9, 20, 0
4, 9, 21, 8
4, 9, 22, 14
4, 9, 23, 14
4, 10, 0, 14
4, 10, 1, 14
4, 10, 2, 17
4, 10, 3, 82
4, 10, 4, 108
4, 10, 5, 0
4, 10, 6, 0
4, 10, 7, 0
4, 10, 8, 0
4, 10, 9, 0
4, 10, 10, 13
4, 10, 11, 14
4, 10, 12, 14
4, 10, 13, 47
4, 10, 14, 124
4, 10, 15, 104
4, 10, 16, 0
4, 10, 17, 0
4, 10, 18, 0
4, 10, 19, 0
4, 10, 20, 0
4, 10, 21, 12
4, 10, 22, 14
4, 10, 23, 14
4, 11, 0, 14
4, 11, 1, 14
4, 11, 2, 18
4, 11, 3, 68
4, 11, 4, 59
4, 11, 5, 0
4, 11, 6, 0
4, 11, 7, 0
4, 11, 8, 0
4, 11, 9, 0
4, 11, 10, 14
4, 11, 11, 14
4, 11, 12, 16
4, 11, 13, 73
4, 11, 14, 123
4, 11, 15, 45
4, 11, 16, 0
4, 11, 17, 0
4, 11, 18, 0
4, 11, 19, 0
4, 11, 20, 0
4, 11, 21, 13
4, 11, 22, 14
4, 11, 23, 14
4, 12, 0, 14
4, 12, 1, 14
4, 12, 2, 16
4, 12, 3, 41
4, 12, 4, 14
4, 12, 5, 0
4, 12, 6, 0
4, 12, 7, 0
4, 12, 8, 0
4, 12, 9, 50
4, 12, 10, 59
4, 12, 11, 69
4, 12, 12, 85
4, 12, 13, 127
4, 12, 14, 127
4, 12, 15, 0
4, 12, 16, 0
4, 12, 17, 0
4, 12, 18, 0
4, 12, 19, 0
4, 12, 20, 13
4, 12, 21, 14
4, 12, 22, 14
4, 12, 23, 14
4, 13, 0, 14
4, 13, 1, 14
4, 13, 2, 11
4, 13, 3, 1
4, 13, 4, 0
4, 13, 5, 0
4, 13, 6, 0
4, 13, 7, 0
4, 13, 8, 36
4, 13, 9, 127
4, 13, 10, 127
4, 13, 11, 127
4, 13, 12, 127
4, 13, 13, 127
4, 13, 14, 113
4, 13, 15, 0
4, 13, 16, 0
4, 13, 17, 0
4, 13, 18, 0
4, 13, 19, 0
4, 13, 20, 14
4, 13, 21, 14
4, 13, 22, 14
4, 13, 23, 14
4, 14, 0, 14
4, 14, 1, 14
4, 14, 2, 9
4, 14, 3, 0
4, 14, 4, 0
4, 14, 5, 0
4, 14, 6, 0
4, 14, 7, 0
4, 14, 8, 0
4, 14, 9, 37
4, 14, 10, 58
4, 14, 11, 50
4, 14, 12, 62
4, 14, 13, 50
4, 14, 14, 0
4, 14, 15, 0
4, 14, 16, 0
4, 14, 17, 0
4, 14, 18, 0
4, 14, 19, 0
4, 14, 20, 14
4, 14, 21, 14
4, 14, 22, 14
4, 14, 23, 14
4, 15, 0, 14
4, 15, 1, 14
4, 15, 2, 12
4, 15, 3, 0
4, 15, 4, 0
4, 15, 5, 0
4, 15, 6, 0
4, 15, 7, 0
4, 15, 8, 0
4, 15, 9, 0
4, 15, 10, 0
4, 15, 11, 0
4, 15, 12, 0
4, 15, 13, 0
4, 15, 14, 0
4, 15, 15, 0
4, 15, 16, 0
4, 15, 17, 0
4, 15, 18, 0
4, 15, 19, 0
4, 15, 20, 14
4, 15, 21, 14
4, 15, 22, 14
4, 15, 23, 14
4, 16, 0, 14
4, 16, 1, 14
4, 16, 2, 14
4, 16, 3, 0
4, 16, 4, 0
4, 16, 5, 0
4, 16, 6, 0
4, 16, 7, 0
4, 16, 8, 0
4, 16, 9, 0
4, 16, 10, 0
4, 16, 11, 0
4, 16, 12, 0
4, 16, 13, 0
4, 16, 14, 0
4, 16, 15, 0
4, 16, 16, 0
4, 16, 17, 0
4, 16, 18, 0
4, 16, 19, 6
4, 16, 20, 14
4, 16, 21, 14
4, 16, 22, 14
4, 16, 23, 14
4, 17, 0, 14
4, 17, 1, 14
4, 17, 2, 14
4, 17, 3, 6
4, 17, 4, 0
4, 17, 5, 0
4, 17, 6, 0
4, 17, 7, 0
4, 17, 8, 0
4, 17, 9, 0
4, 17, 10, 0
4, 17, 11, 0
4, 17, 12, 0
4, 17, 13, 0
4, 17, 14, 0
4, 17, 15, 0
4, 17, 16, 0
4, 17, 17, 0
4, 17, 18, 0
4, 17, 19, 4
4, 17, 20, 14
4, 17, 21, 14
4, 17, 22, 14
4, 17, 23, 14
4, 18, 0, 14
4, 18, 1, 14
4, 18, 2, 14
4, 18, 3, 14
4, 18, 4, 14
4, 18, 5, 4
4, 18, 6, 0
4, 18, 7, 0
4, 18, 8, 0
4, 18, 9, 0
4, 18, 10, 1
4, 18, 11, 18
4, 18, 12, 22
4, 18, 13, 28
4, 18, 14, 0
4, 18, 15, 0
4, 18, 16, 0
4, 18, 17, 0
4, 18, 18, 0
4, 18, 19, 3
4, 18, 20, 14
4, 18, 21, 14
4, 18, 22, 14
4, 18, 23, 14
4, 19, 0, 14
4, 19, 1, 14
4, 19, 2, 14
4, 19, 3, 14
4, 19, 4, 14
4, 19, 5, 14
4, 19, 6, 14
4, 19, 7, 14
4, 19, 8, 14
4, 19, 9, 14
4, 19, 10, 14
4, 19, 11, 14
4, 19, 12, 39
4, 19, 13, 48
4, 19, 14, 0
4, 19, 15, 0
4, 19, 16, 0
4, 19, 17, 0
4, 19, 18, 0
4, 19, 19, 13
4, 19, 20, 14
4, 19, 21, 14
4, 19, 22, 14
4, 19, 23, 14
4, 20, 0, 14
4, 20, 1, 14
4, 20, 2, 14
4, 20, 3, 14
4, 20, 4, 14
4, 20, 5, 14
4, 20, 6, 14
4, 20, 7, 14
4, 20, 8, 14
4, 20, 9, 14
4, 20, 10, 14
4, 20, 11, 14
4, 20, 12, 41
4, 20, 13, 30
4, 20, 14, 0
4, 20, 15, 0
4, 20, 16, 0
4, 20, 17, 0
4, 20, 18, 0
4, 20, 19, 14
4, 20, 20, 14
4, 20, 21, 14
4, 20, 22, 14
4, 20, 23, 14
4, 21, 0, 14
4, 21, 1, 14
4, 21, 2, 14
4, 21, 3, 14
4, 21, 4, 14
4, 21, 5, 14
4, 21, 6, 14
4, 21, 7, 14
4, 21, 8, 14
4, 21, 9, 14
4, 21, 10, 14
4, 21, 11, 14
4, 21, 12, 26
4, 21, 13, 0
4, 21, 14, 0
4, 21, 15, 0
4, 21, 16, 0
4, 21, 17, 0
4, 21, 18, 0
4, 21, 19, 14
4, 21, 20, 14
4, 21, 21, 14
4, 21, 22, 14
4, 21, 23, 14
4, 22, 0, 14
4, 22, 1, 14
4, 22, 2, 14
4, 22, 3, 14
4, 22, 4, 14
4, 22, 5, 14
4, 22, 6, 14
4, 22, 7, 14
4, 22, 8, 14
4, 22, 9, 14
4, 22, 10, 14
4, 22, 11, 14
4, 22, 12, 4
4, 22, 13, 0
4, 22, 14, 0
4, 22, 15, 0
4, 22, 16, 0
4, 22, 17, 0
4, 22, 18, 0
4, 22, 19, 14
4, 22, 20, 14
4, 22, 21, 14
4, 22, 22, 14
4, 22, 23, 14
4, 23, 0, 14
4, 23, 1, 14
4, 23, 2, 14
4, 23, 3, 14
4, 23, 4, 14
4, 23, 5, 14
4, 23, 6, 14
4, 23, 7, 14
4, 23, 8, 14
4, 23, 9, 14
4, 23, 10, 14
4, 23, 11, 14
4, 23, 12, 0
4, 23, 13, 0
4, 23, 14, 0
4, 23, 15, 0
4, 23, 16, 0
4, 23, 17, 0
4, 23, 18, 13
4, 23, 19, 14
4, 23, 20, 14
4, 23, 21, 14
4, 23, 22, 14
4, 23, 23, 14
5, 0, 0, 0
5, 0, 1, 0
5, 0, 2, 0
5, 0, 3, 0
5, 0, 4, 0
5, 0, 5, 0
5, 0, 6, 0
5, 0, 7, 0
5, 0, 8, 0
5, 0, 9, 0
5, 0, 10, 0
5, 0, 11, 0
5, 0, 12, 0
5, 0, 13, 0
5, 0, 14, 0
5, 0, 15, 0
5, 0, 16, 0
5, 0, 17, 0
5, 0, 18, 0
5, 0, 19, 0
5, 0, 20, 0
5, 0, 21, 0
5, 0, 22, 0
5, 0, 23, 0
5, 1, 0, 0
5, 1, 1, 0
5, 1, 2, 0
5, 1, 3, 0
5, 1, 4, 0
5, 1, 5, 0
5, 1, 6, 0
5, 1, 7, 0
5, 1, 8, 0
5, 1, 9, 13
5, 1, 10, 20
5, 1, 11, 11
5, 1, 12, 0
5, 1, 13, 0
5, 1, 14, 0
5, 1, 15, 0
5, 1, 16, 0
5, 1, 17, 0
5, 1, 18, 2
5, 1, 19, 2
5, 1, 20, 0
5, 1, 21, 0
5, 1, 22, 0
5, 1, 23, 0
5, 2, 0, 0
5, 2, 1, 0
5, 2, 2, 0
5, 2, 3, 0
5, 2, 4, 0
5, 2, 5, 0
5, 2, 6, 0
5, 2, 7, 0
5, 2, 8, 0
5, 2, 9, 42
5, 2, 10, 64
5, 2, 11, 32
5, 2, 12, 0
5, 2, 13, 0
5, 2, 14, 0
5, 2, 15, 0
5, 2, 16, 0
5, 2, 17, 0
5, 2, 18, 32
5, 2, 19, 33
5, 2, 20, 9
5, 2, 21, 0
5, 2, 22, 0
5, 2, 23, 0
5, 3, 0, 0
5, 3, 1, 0
5, 3, 2, 0
5, 3, 3, 0
5, 3, 4, 0
5, 3, 5, 0
5, 3, 6, 0
5, 3, 7, 0
5, 3, 8, 0
5, 3, 9, 93
5, 3, 10, 107
5, 3, 11, 29
5, 3, 12, 0
5, 3, 13, 0
5, 3, 14, 0
5, 3, 15, 0
5, 3, 16, 0
5, 3, 17, 0
5, 3, 18, 61
5, 3, 19, 64
5, 3, 20, 26
5, 3, 21, 0
5, 3, 22, 0
5, 3, 23, 0
5, 4, 0, 0
5, 4, 1, 0
5, 4, 2, 0
5, 4, 3, 0
5, 4, 4, 0
5, 4, 5, 0
5, 4, 6, 0
5, 4, 7, 0
5, 4, 8, 0
5, 4, 9, 127
5, 4, 10, 112
5, 4, 11, 7
5, 4, 12, 0
5, 4, 13, 0
5, 4, 14, 0
5, 4, 15, 0
5, 4, 16, 0
5, 4, 17, 0
5, 4, 18, 90
5, 4, 19, 87
5, 4, 20, 31
5, 4, 21, 0
5, 4, 22, 0
5, 4, 23, 0
5, 5, 0, 0
5, 5, 1, 0
5, 5, 2, 0
5, 5, 3, 0
5, 5, 4, 0
5, 5, 5, 0
5, 5, 6, 0
5, 5, 7, 0
5, 5, 8, 65
5, 5, 9, 127
5, 5, 10, 90
5, 5, 11, 6
5, 5, 12, 0
5, 5, 13, 0
5, 5, 14, 0
5, 5, 15, 0
5, 5, 16, 0
5, 5, 17, 0
5, 5, 18, 118
5, 5, 19, 115
5, 5, 20, 31
5, 5, 21, 0
5, 5, 22, 0
5, 5, 23, 0
5, 6, 0, 0
5, 6, 1, 0
5, 6, 2, 0
5, 6, 3, 0
5, 6, 4, 0
5, 6, 5, 0
5, 6, 6, 0
5, 6, 7, 15
5, 6, 8, 127
5, 6, 9, 127
5, 6, 10, 41
5, 6, 11, 0
5, 6, 12, 0
5, 6, 13, 0
5, 6, 14, 0
5, 6, 15, 0
5, 6, 16, 0
5, 6, 17, 0
5, 6, 18, 127
5, 6, 19, 127
5, 6, 20, 40
5, 6, 21, 0
5, 6, 22, 0
5, 6, 23, 0
5, 7, 0, 0
5, 7, 1, 0
5, 7, 2, 0
5, 7, 3, 0
5, 7, 4, 0
5, 7, 5, 0
5, 7, 6, 0
5, 7, 7, 107
5, 7, 8, 127
5, 7, 9, 90
5, 7, 10, 3
5, 7, 11, 3
5, 7, 12, 0
5, 7, 13, 0
5, 7, 14, 0
5, 7, 15, 0
5, 7, 16, 0
5, 7, 17, 7
5, 7, 18, 127
5, 7, 19, 127
5, 7, 20, 34
5, 7, 21, 0
5, 7, 22, 0
5, 7, 23, 0
5, 8, 0, 0
5, 8, 1, 0
5, 8, 2, 0
5, 8, 3, 0
5, 8, 4, 0
5, 8, 5, 0
5, 8, 6, 41
5, 8, 7, 127
5, 8, 8, 127
5, 8, 9, 27
5, 8, 10, 1
5, 8, 11, 3
5, 8, 12, 0
5, 8, 13, 0
5, 8, 14, 0
5, 8, 15, 0
5, 8, 16, 0
5, 8, 17, 78
5, 8, 18, 127
5, 8, 19, 114
5, 8, 20, 20
5, 8, 21, 0
5, 8, 22, 0
5, 8, 23, 0
5, 9, 0, 0
5, 9, 1, 0
5, 9, 2, 0
5, 9, 3, 0
5, 9, 4, 0
5, 9, 5, 0
5, 9, 6, 110
5, 9, 7, 127
5, 9, 8, 88
5, 9, 9, 7
5, 9, 10, 7
5, 9, 11, 0
5, 9, 12, 0
5, 9, 13, 0
5, 9, 14, 0
5, 9, 15, 0
5, 9, 16, 0
5, 9, 17, 127
5, 9, 18, 127
5, 9, 19, 78
5, 9, 20, 1
5, 9, 21, 0
5, 9, 22, 0
5, 9, 23, 0
5, 10, 0, 0
5, 10, 1, 0
5, 10, 2, 0
5, 10, 3, 0
5, 10, 4, 0
5, 10, 5, 0
5, 10, 6, 127
5, 10, 7, 127
5, 10, 8, 48
5, 10, 9, 0
5, 10, 10, 0
5, 10, 11, 0
5, 10, 12, 0
5, 10, 13, 0
5, 10, 14, 0
5, 10, 15, 0
5, 10, 16, 58
5, 10, 17, 127
5, 10, 18, 127
5, 10, 19, 45
5, 10, 20, 1
5, 10, 21, 0
5, 10, 22, 0
5, 10, 23, 0
5, 11, 0, 0
5, 11, 1, 0
5, 11, 2, 0
5, 11, 3, 0
5, 11, 4, 0
5, 11, 5, 22
5, 11, 6, 127
5, 11, 7, 127
5, 11, 8, 32
5, 11, 9, 5
5, 11, 10, 0
5, 11, 11, 0
5, 11, 12, 0
5, 11, 13, 0
5, 11, 14, 0
5, 11, 15, 0
5, 11, 16, 111
5, 11, 17, 127
5, 11, 18, 113
5, 11, 19, 22
5, 11, 20, 4
5, 11, 21, 0
5, 11, 22, 0
5, 11, 23, 0
5, 12, 0, 0
5, 12, 1, 0
5, 12, 2, 0
5, 12, 3, 0
5, 12, 4, 0
5, 12, 5, 0
5, 12, 6, 127
5, 12, 7, 108
5, 12, 8, 46
5, 12, 9, 16
5, 12, 10, 0
5, 12, 11, 0
5, 12, 12, 0
5, 12, 13, 0
5, 12, 14, 0
5, 12, 15, 0
5, 12, 16, 127
5, 12, 17, 127
5, 12, 18, 94
5, 12, 19, 16
5, 12, 20, 0
5, 12, 21, 0
5, 12, 22, 0
5, 12, 23, 0
5, 13, 0, 0
5, 13, 1, 0
5, 13, 2, 0
5, 13, 3, 0
5, 13, 4, 0
5, 13, 5, 0
5, 13, 6, 40
5, 13, 7, 53
5, 13, 8, 35
5, 13, 9, 12
5, 13, 10, 0
5, 13, 11, 0
5, 13, 12, 0
5, 13, 13, 0
5, 13, 14, 0
5, 13, 15, 71
5, 13, 16, 127
5, 13, 17, 127
5, 13, 18, 75
5, 13, 19, 8
5, 13, 20, 0
5, 13, 21, 0
5, 13, 22, 0
5, 13, 23, 0
5, 14, 0, 0
5, 14, 1, 0
5, 14, 2, 0
5, 14, 3, 0
5, 14, 4, 0
5, 14, 5, 0
5, 14, 6, 0
5, 14, 7, 7
5, 14, 8, 0
5, 14, 9, 0
5, 14, 10, 12
5, 14, 11, 21
5, 14, 12, 0
5, 14, 13, 0
5, 14, 14, 0
5, 14, 15, 105
5, 14, 16, 127
5, 14, 17, 127
5, 14, 18, 57
5, 14, 19, 0
5, 14, 20, 0
5, 14, 21, 0
5, 14, 22, 0
5, 14, 23, 0
5, 15, 0, 0
5, 15, 1, 0
5, 15, 2, 0
5, 15, 3, 2
5, 15, 4, 0
5, 15, 5, 0
5, 15, 6, 3
5, 15, 7, 34
5, 15, 8, 30
5, 15, 9, 24
5, 15, 10, 55
5, 15, 11, 64
5, 15, 12, 15
5, 15, 13, 0
5, 15, 14, 0
5, 15, 15, 75
5, 15, 16, 127
5, 15, 17, 127
5, 15, 18, 46
5, 15, 19, 0
5, 15, 20, 0
5, 15, 21, 0
5, 15, 22, 0
5, 15, 23, 0
5, 16, 0, 0
5, 16, 1, 0
5, 16, 2, 0
5, 16, 3, 0
5, 16, 4, 3
5, 16, 5, 0
5, 16, 6, 9
5, 16, 7, 39
5, 16, 8, 50
5, 16, 9, 43
5, 16, 10, 41
5, 16, 11, 42
5, 16, 12, 0
5, 16, 13, 0
5, 16, 14, 0
5, 16, 15, 66
5, 16, 16, 127
5, 16, 17, 127
5, 16, 18, 44
5, 16, 19, 5
5, 16, 20, 0
5, 16, 21, 0
5, 16, 22, 0
5, 16, 23, 0
5, 17, 0, 0
5, 17, 1, 0
5, 17, 2, 0
5, 17, 3, 0
5, 17, 4, 0
5, 17, 5, 0
5, 17, 6, 0
5, 17, 7, 7
5, 17, 8, 23
5, 17, 9, 27
5, 17, 10, 20
5, 17, 11, 25
5, 17, 12, 0
5, 17, 13, 0
5, 17, 14, 0
5, 17, 15, 82
5, 17, 16, 127
5, 17, 17, 127
5, 17, 18, 42
5, 17, 19, 0
5, 17, 20, 0
5, 17, 21, 0
5, 17, 22, 0
5, 17, 23, 0
5, 18, 0, 0
5, 18, 1, 0
5, 18, 2, 0
5, 18, 3, 0
5, 18, 4, 0
5, 18, 5, 0
5, 18, 6, 0
5, 18, 7, 0
5, 18, 8, 0
5, 18, 9, 0
5, 18, 10, 1
5, 18, 11, 2
5, 18, 12, 0
5, 18, 13, 0
5, 18, 14, 0
5, 18, 15, 70
5, 18, 16, 127
5, 18, 17, 127
5, 18, 18, 37
5, 18, 19, 0
5, 18, 20, 0
5, 18, 21, 0
5, 18, 22, 0
5, 18, 23, 0
5, 19, 0, 0
5, 19, 1, 0
5, 19, 2, 0
5, 19, 3, 0
5, 19, 4, 0
5, 19, 5, 0
5, 19, 6, 0
5, 19, 7, 0
5, 19, 8, 0
5, 19, 9, 0
5, 19, 10, 0
5, 19, 11, 0
5, 19, 12, 0
5, 19, 13, 0
5, 19, 14, 0
5, 19, 15, 93
5, 19, 16, 127
5, 19, 17, 127
5, 19, 18, 25
5, 19, 19, 0
5, 19, 20, 0
5, 19, 21, 0
5, 19, 22, 0
5, 19, 23, 0
5, 20, 0, 0
5, 20, 1, 0
5, 20, 2, 0
5, 20, 3, 0
5, 20, 4, 0
5, 20, 5, 0
5, 20, 6, 0
5, 20, 7, 0
5, 20, 8, 0
5, 20, 9, 0
5, 20, 10, 0
5, 20, 11, 0
5, 20, 12, 0
5, 20, 13, 0
5, 20, 14, 0
5, 20, 15, 117
5, 20, 16, 127
5, 20, 17, 81
5, 20, 18, 3
5, 20, 19, 0
5, 20, 20, 0
5, 20, 21, 0
5, 20, 22, 0
5, 20, 23, 0
5, 21, 0, 0
5, 21, 1, 0
5, 21, 2, 0
5, 21, 3, 0
5, 21, 4, 0
5, 21, 5, 0
5, 21, 6, 0
5, 21, 7, 0
5, 21, 8, 0
5, 21, 9, 0
5, 21, 10, 0
5, 21, 11, 0
5, 21, 12, 0
5, 21, 13, 0
5, 21, 14, 29
5, 21, 15, 101
5, 21, 16, 102
5, 21, 17, 26
5, 21, 18, 0
5, 21, 19, 0
5, 21, 20, 0
5, 21, 21, 0
5, 21, 22, 0
5, 21, 23, 0
5, 22, 0, 0
5, 22, 1, 0
5, 22, 2, 0
5, 22, 3, 0
5, 22, 4, 0
5, 22, 5, 0
5, 22, 6, 0
5, 22, 7, 0
5, 22, 8, 0
5, 22, 9, 0
5, 22, 10, 0
5, 22, 11, 0
5, 22, 12, 0
5, 22, 13, 0
5, 22, 14, 34
5, 22, 15, 52
5, 22, 16, 20
5, 22, 17, 4
5, 22, 18, 6
5, 22, 19, 0
5, 22, 20, 0
5, 22, 21, 0
5, 22, 22, 0
5, 22, 23, 0
5, 23, 0, 0
5, 23, 1, 0
5, 23, 2, 0
5, 23, 3, 0
5, 23, 4, 0
5, 23, 5, 0
5, 23, 6, 0
5, 23, 7, 0
5, 23, 8, 0
5, 23, 9, 0
5, 23, 10, 0
5, 23, 11, 0
5, 23, 12, 8
5, 23, 13, 0
5, 23, 14, 9
5, 23, 15, 10
5, 23, 16, 7
5, 23, 17, 10
5, 23, 18, 2
5, 23, 19, 0
5, 23, 20, 0
5, 23, 21, 0
5, 23, 22, 0
5, 23, 23, 0
